NM_000015	NAT2
NM_198534	TEX45
NM_198537	YJEFN3
NM_001190328	YJEFN3
NM_198540	B3GNT8
NM_152286	PNPLA7
NM_001098537	PNPLA7
NM_199183	PRSS45
NM_002246	KCNK3
NM_198585	ENTPD8
NM_001033113	ENTPD8
NM_001006121	RBMY1B
NM_001320948	RBMY1B
NM_001320950	RBMY1D
NM_001006120	RBMY1D
NM_001320949	RBMY1D
NM_001006118	RBMY1E
NM_001006117	RBMY1J
NM_000420	KEL
NM_000019	ACAT1
NM_001282171	KIR3DS1
NM_001282170	KIR3DS1
NM_001083539	KIR3DS1
NM_002257	KLK1
NM_005551	KLK2
NM_001002231	KLK2
NM_001256080	KLK2
NM_001318394	KLKB1
NM_001318396	KLKB1
NM_000892	KLKB1
NM_000045	ARG1
NM_001244438	ARG1
NM_001172	ARG2
NM_006121	KRT1
NM_000423	KRT2
NM_057088	KRT3
NM_000424	KRT5
NM_005556	KRT7
NM_001256282	KRT8
NM_001256293,NM_002273	KRT8
NM_198690	KRTAP10-9
NM_198692	KRTAP10-11
NM_198693	KRTAP10-2
NM_198699	KRTAP10-12
NM_001164377	MRGPRG
NM_001300933	NPSR1
NM_001300934	NPSR1
NM_207173	NPSR1
NM_001300935	NPSR1
NM_207172	NPSR1
NM_199044	NSUN4
NM_001256127,NM_001256128	NSUN4
NM_001162505	TMEM189
NM_199129	TMEM189
NM_199203	TMEM189-UBE2V1
NM_199352	SLC22A25
NM_207373	C10orf99
NM_213606	SLC16A12
NM_001242699	ENO4
NM_001278314	INSC
NM_001042536,NM_001278313	INSC
NM_001031853	INSC
NM_001278315	INSC
NM_001278316	INSC
NM_001039752	SLC22A10
NM_001324505	KMT5A
NM_001324504	KMT5A
NM_001324506	KMT5A
NM_020382	KMT5A
NM_001012754	NHLRC3
NM_001017370	NHLRC3
NM_207377	TOMM20L
NM_001105520	C17orf100
NM_001204118	CLEC17A
NM_207390	CLEC17A
NM_207391	RGS9BP
NM_207392	KRTDAP
NM_001244847	KRTDAP
NM_001013642	TRNP1
NM_001194986	TRABD2B
NM_001252269	FAM69A
NM_001252270	FAM69A
NM_001252273	FAM69A
NM_001006605	FAM69A
NM_001252271	FAM69A
NM_001010898	SLC6A17
NM_001099334	C2orf80
NM_001346121	C2orf82
NM_001346122,NM_206895	C2orf82
NM_001346120	C2orf82
NM_203370	FAM212A
NM_001321245	PLSCR5
NM_001085420	PLSCR5
NM_001164436	TMEM212
NM_001080476	GRXCR1
NM_207407	TMPRSS11F
NM_001080478	LRRC14B
NM_207408	TEX43
NM_001350994	LOC389332
NM_205854	SFTA2
NM_001010904	GLYATL3
NM_001004317	LIN28B
NM_001160264	FEZF1
NM_001024613	FEZF1
NM_001010906	NUGGC
NM_001013653	LRRC26
NM_001303253	ACAT2
NM_005891	ACAT2
NM_001005175	OR52N4
NM_001005174	OR52N2
NM_001031854	ACCSL
NM_001004747	OR5T3
NM_001004745	OR5T1
NM_002286	LAG3
NM_001101362	KBTBD13
NM_001013657,NM_001322811	GDPGP1
NM_001080830	PRAMEF12
NM_001004695	OR2T33
NM_001013355	OR2G6
NM_001032377	SULT6B1
NM_001001923	OR5C1
NM_207422	FLJ44635
NM_001348372	NCBP2L
NM_001004320	AGMO
NM_012365	OR2A5
NM_001252618	LCN1
NM_001252619	LCN1
NM_001252617,NM_002297	LCN1
NM_001165415	LDHA
NM_005566	LDHA
NM_001165414	LDHA
NM_001135239	LDHA
NM_001165416	LDHA
NM_001174097,NM_001315537,NM_002300	LDHB
NM_002301,NM_017448	LDHC
NM_000527	LDLR
NM_001195803	LDLR
NM_001195798	LDLR
NM_001195799	LDLR
NM_001195800	LDLR
NM_001040167	LFNG
NM_001040168	LFNG
NM_001166355	LFNG
NM_002304	LFNG
NM_002305	LGALS1
NM_002306	LGALS3
NM_001185078	ARHGDIA
NM_001185077,NM_004309	ARHGDIA
NM_001301242	ARHGDIA
NM_001301243	ARHGDIA
NM_001301240,NM_001301241	ARHGDIA
NM_006149	LGALS4
NM_002307	LGALS7
NM_006499,NM_201545	LGALS8
NM_201543,NM_201544	LGALS8
NM_001330163	LGALS9
NM_002308	LGALS9
NM_009587	LGALS9
NM_001175,NM_001321420,NM_001321421,NM_001321422,NM_001321423	ARHGDIB
NM_000233	LHCGR
NM_002309	LIF
NM_001257135	LIF
NM_001176	ARHGDIG
NM_001193484	LIMS1
NM_001193483	LIMS1
NM_001193488,NM_004987	LIMS1
NM_001193485	LIMS1
NM_001193482	LIMS1
NM_000235,NM_001127605	LIPA
NM_001288979	LIPA
NM_001031803	LLGL2
NM_004524	LLGL2
NM_001015002	LLGL2
NM_004140	LLGL1
NM_203349	SHC4
NM_207426	FOXI2
NM_001282625,NM_005572	LMNA
NM_001282624	LMNA
NM_001257374	LMNA
NM_170708	LMNA
NM_001282626	LMNA
NM_170707	LMNA
NM_001198557	LMNB1
NM_005573	LMNB1
NM_001009611	PRAMEF4
NM_001009612	C20orf202
NM_001174069,NM_177398	LMX1A
NM_001001694	IL17REL
NM_005169	PHOX2A
NM_001174147	LMX1B
NM_001174146	LMX1B
NM_002316	LMX1B
NM_001170330	C4orf3
NM_001001701	C4orf3
NM_175920	LNPEP
NM_005575	LNPEP
NM_001003760	KLHL31
NM_000427	LOR
NM_001317073	LOX
NM_001178102	LOX
NM_002317	LOX
NM_001012993	C9orf152
NM_001012755	SLC25A53
NM_001004759	OR51T1
NM_001013690	FIGNL2
NM_001004136	OR2T2
NM_001004734	OR14I1
NM_001001802	OR2A42
NM_006151	LPO
NM_001160102	LPO
NM_001015072	UFSP1
NM_001001827	OR2T35
NM_001271875,NM_001292025	CUEDC1
NM_206967	C16orf74
NM_000895	LTA4H
NM_001256643	LTA4H
NM_001256644	LTA4H
NM_000896	CYP4F3
NM_001199208,NM_001199209	CYP4F3
NM_001130144	LTBP3
NM_021070	LTBP3
NM_001164266	LTBP3
NM_207581	DUOXA2
NM_005582	CD180
NM_172089	TNFSF12-TNFSF13
NM_001001325	SPINK14
NM_002356	MARCKS
NM_001001343	FNDC9
NM_002357	MXD1
NM_001202513	MXD1
NM_001202514	MXD1
NM_001003688,NM_005900	SMAD1
NM_001003652,NM_005901	SMAD2
NM_001135937	SMAD2
NM_001145102	SMAD3
NM_005902	SMAD3
NM_001145103	SMAD3
NM_001145104	SMAD3
NM_005359	SMAD4
NM_001001419,NM_001001420,NM_005903	SMAD5
NM_005585	SMAD6
NM_005904	SMAD7
NM_001190823	SMAD7
NM_001190821	SMAD7
NM_001190822	SMAD7
NM_001127217	SMAD9
NM_005905	SMAD9
NM_001085428	ARSA
NM_000487,NM_001085425,NM_001085426,NM_001085427	ARSA
NM_001166400,NM_001166401,NM_005364	MAGEA8
NM_000046	ARSB
NM_198709	ARSB
NM_001320750,NM_001320751,NM_001320752	STS
NM_000351	STS
NM_001320753,NM_001320754	STS
NM_001270458	MAOA
NM_000240	MAOA
NM_000898	MAOB
NM_009589	ARSD
NM_001669	ARSD
NM_002379	MATN1
NM_001317748	MATN2
NM_002380	MATN2
NM_030583	MATN2
NM_002381	MATN3
NM_001001794	DENND6B
NM_001282631	ARSE
NM_001282628	ARSE
NM_000047	ARSE
NM_005368,NM_203377,NM_203378	MB
NM_000242	MBL2
NM_207293	MBNL1
NM_001314057	MBNL1
NM_207292	MBNL1
NM_207295	MBNL1
NM_021038	MBNL1
NM_207294	MBNL1
NM_207296	MBNL1
NM_207297	MBNL1
NM_001201538,NM_001201539,NM_004042	ARSF
NM_021615	CHST6
NM_001171877	MCF2
NM_005369	MCF2
NM_001171879	MCF2
NM_001171876	MCF2
NM_001099855	MCF2
NM_001171878	MCF2
NM_004314	ART1
NM_001197320	MCL1
NM_182763	MCL1
NM_021960	MCL1
NM_001318933	ADAM11
NM_002390	ADAM11
NM_012328	DNAJB9
NM_001179	ART3
NM_001130016	ART3
NM_001130017	ART3
NM_001199111	MDH1
NM_001199112	MDH1
NM_001316374,NM_005917	MDH1
NM_005918	MDH2
NM_001282404	MDH2
NM_001282403	MDH2
NM_002395	ME1
NM_021071	ART4
NM_001168335	ME2
NM_002396	ME2
NM_004992	MECP2
NM_001316337	MECP2
NM_001110792	MECP2
NM_005588	MEP1A
NM_005925	MEP1B
NM_001308171	MEP1B
NM_002402	MEST
NM_001253901,NM_001253902	MEST
NM_177524,NM_177525	MEST
NM_001253900	MEST
NM_005926	MFAP1
NM_001310321	MFGE8
NM_005928	MFGE8
NM_001310320	MFGE8
NM_001310319	MFGE8
NM_001114614	MFGE8
NM_001166343	MFNG
NM_002405	MFNG
NM_002412	MGMT
NM_001321368	CD99
NM_001321370	CD99
NM_001122898	CD99
NM_002414	CD99
NM_001321367	CD99
NM_001321369	CD99
NM_002416	CXCL9
NM_001130156,NM_001130157	MLF1
NM_001195433	MLF1
NM_001195434	MLF1
NM_001195432	MLF1
NM_022443	MLF1
NM_001167618,NM_001167619,NM_001258273,NM_001258274	MLH1
NM_001167617	MLH1
NM_000249	MLH1
NM_001258271	MLH1
NM_001170931	FOXO4
NM_005938	FOXO4
NM_000902,NM_007287,NM_007288,NM_007289	MME
NM_001197216	ASGR1
NM_001671	ASGR1
NM_004995	MMP14
NM_002428	MMP15
NM_005941	MMP16
NM_016155	MMP17
NM_001272101	MMP19
NM_002429	MMP19
NM_002432	MNDA
NM_005373	MPL
NM_000250	MPO
NM_000530,NM_001315491	MPZ
NM_002438	MRC1
NM_001171038,NM_004043	ASMT
NM_001171039	ASMT
NM_001311182,NM_022046	KLK14
NM_145894	KLK12
NM_145895	KLK12
NM_019598	KLK12
NM_004317	ASNA1
NM_001013699	H3F3C
NM_001023567	GOLGA8B
NM_001306094	NPIPB15
NM_001025200	CTRB2
NM_001010889	PRAMEF6
NM_001101376	FAM183A
NM_001024599	HIST2H2BF
NM_001161334	HIST2H2BF
NM_001004351	SPDYE3
NM_001024678	LRRC24
NM_001024452	GLRA4
NM_001172285	GLRA4
NM_001007551,NM_001172288	CT45A5
NM_001012277	PRAMEF7
NM_001034845	GALNTL6
NM_001005226	OR2B3
NM_001005480	OR2A2
NM_001013735	FOXB2
NM_002442	MSI1
NM_000050,NM_054012	ASS1
NM_001098808	C9orf129
NM_007203	PALM2-AKAP2
NM_147150	PALM2-AKAP2
NM_002451	MTAP
NM_000252	MTM1
NM_000254	MTR
NM_001291940	MTR
NM_001291939	MTR
NM_002454	MTRR
NM_024010	MTRR
NM_001144925,NM_001178046,NM_002462	MX1
NM_001282920	MX1
NM_002463	MX2
NM_005962	MXI1
NM_130439	MXI1
NM_001008541	MXI1
NM_001161656	MYB
NM_005375	MYB
NM_001161660	MYB
NM_001130173	MYB
NM_001161657	MYB
NM_001130172	MYB
NM_001161658	MYB
NM_001161659	MYB
NM_001144755	MYBL1
NM_001080416	MYBL1
NM_001294282	MYBL1
NM_002466	MYBL2
NM_001278610	MYBL2
NM_005593	MYF5
NM_000488	SERPINC1
NM_004535	MYT1
NM_001297418	HNRNPM
NM_031203	HNRNPM
NM_005968	HNRNPM
NM_001307924	NAP1L1
NM_001330232	NAP1L1
NM_001330231,NM_004537,NM_139207	NAP1L1
NM_004538	NAP1L3
NM_005969	NAP1L4
NM_001204086	NBL1
NM_001204084,NM_001204085,NM_001278164,NM_001278165,NM_001278166,NM_005380	NBL1
NM_182744	NBL1
NM_001323596	NUBP1
NM_001323595	NUBP1
NM_001323597	NUBP1
NM_001278506	NUBP1
NM_001323594	NUBP1
NM_002484	NUBP1
NM_001351504	NCBP1
NM_001351507	NCBP1
NM_002486	NCBP1
NM_001351505,NM_001351506	NCBP1
NM_005381	NCL
NM_000266	NDP
NM_001185012	NDUFA2
NM_002488	NDUFA2
NM_004550	NDUFS2
NM_001166159	NDUFS2
NM_007103	NDUFV1
NM_001166102	NDUFV1
NM_001184979,NM_004552	NDUFS5
NM_004553	NDUFS6
NM_006156	NEDD8
NM_001282461,NM_001282462	SPIN2B
NM_001006681,NM_001006682,NM_001006683	SPIN2B
NM_001017991	H2AFB2
NM_001017990	H2AFB1
NM_002499	NEO1
NM_001172624	NEO1
NM_001172623	NEO1
NM_001160234	ATP1A1
NM_001160233	ATP1A1
NM_000701	ATP1A1
NM_000702	ATP1A2
NM_152296	ATP1A3
NM_001256213	ATP1A3
NM_001256214	ATP1A3
NM_001289999,NM_001290000,NM_005384	NFIL3
NM_001676	ATP12A
NM_001185085	ATP12A
NM_001144962	NFKBIL1
NM_001144963	NFKBIL1
NM_001144961	NFKBIL1
NM_005007	NFKBIL1
NM_144699	ATP1A4
NM_001001734	ATP1A4
NM_006166	NFYB
NM_001003796,NM_005008	SNU13
NM_001256339	NKX3-1
NM_006167	NKX3-1
NM_205858	NMB
NM_021077	NMB
NM_018055	NODAL
NM_001329906	NODAL
NM_001258310	NOP2
NM_001258308	NOP2
NM_001033714,NM_006170	NOP2
NM_001258309	NOP2
NM_001204218	NOS1
NM_000620	NOS1
NM_001204213,NM_001204214	NOS1
NM_000625	NOS2
NM_000603	NOS3
NM_001160110	NOS3
NM_001160109	NOS3
NM_001160111	NOS3
NM_002514	NOV
NM_006491	NOVA1
NM_002515	NOVA1
NM_006489	NOVA1
NM_002516	NOVA2
NM_000270	PNP
NM_000271	NPC1
NM_001286075	ATP2A1
NM_004320	ATP2A1
NM_173201	ATP2A1
NM_170665	ATP2A2
NM_001681	ATP2A2
NM_024409	NPPC
NM_000906	NPR1
NM_001204376	NPR3
NM_001204375	NPR3
NM_000908	NPR3
NM_002522	NPTX1
NM_002523	NPTX2
NM_174955	ATP2A3
NM_174954	ATP2A3
NM_005173	ATP2A3
NM_174957	ATP2A3
NM_174953	ATP2A3
NM_174956,NM_174958	ATP2A3
NM_001097	ACR
NM_001001323	ATP2B1
NM_001682	ATP2B1
NM_004558	NRTN
NM_004559	YBX1
NM_006178	NSF
NM_002526	NT5E
NM_001204813	NT5E
NM_001683	ATP2B2
NM_001330611	ATP2B2
NM_001001331	ATP2B2
NM_001007792	NTRK1
NM_001012331	NTRK1
NM_002529	NTRK1
NM_001001344	ATP2B3
NM_021949	ATP2B3
NM_001007176	C8orf22
NM_001256598	C8orf22
NM_001256596,NM_001256597	C8orf22
NM_001684	ATP2B4
NM_001001396	ATP2B4
NM_001243146	NVL
NM_206840	NVL
NM_002533	NVL
NM_001243147	NVL
NM_001008388	CISD2
NM_001024822	RNASE12
NM_001162536,NM_019610	RBMXL1
NM_001348263	TBC1D25
NM_001348262	TBC1D25
NM_001348264,NM_001348265	TBC1D25
NM_002536	TBC1D25
NM_000704	ATP4A
NM_001318784	OCRL
NM_000276	OCRL
NM_001587	OCRL
NM_024410	ODF1
NM_001242353,NM_153433	ODF2
NM_001351582	ODF2
NM_001351581	ODF2
NM_001351578	ODF2
NM_153439	ODF2
NM_153440	ODF2
NM_153432	ODF2
NM_001351577	ODF2
NM_153436	ODF2
NM_001351583	ODF2
NM_001351587	ODF2
NM_001242354	ODF2
NM_001351579,NM_001351580	ODF2
NM_001351588	ODF2
NM_153437	ODF2
NM_001242352,NM_001351584,NM_001351585	ODF2
NM_001351586,NM_002540	ODF2
NM_153435	ODF2
NM_002541	OGDH
NM_001003941	OGDH
NM_001165036	OGDH
NM_001011880	CLEC18B
NM_001172632	OLR1
NM_002543	OLR1
NM_001172633	OLR1
NM_130836	OPA1
NM_015560	OPA1
NM_130837	OPA1
NM_130833	OPA1
NM_130835	OPA1
NM_130834	OPA1
NM_130831	OPA1
NM_130832	OPA1
NM_002547	OPHN1
NM_001285528	OPRM1
NM_001145282	OPRM1
NM_000914	OPRM1
NM_001285523	OPRM1
NM_001285522	OPRM1
NM_001008503	OPRM1
NM_001145283	OPRM1
NM_001008504	OPRM1
NM_001145284	OPRM1
NM_001145279,NM_001285524	OPRM1
NM_001145285	OPRM1
NM_001145286	OPRM1
NM_001145280,NM_001145287,NM_001285526	OPRM1
NM_001145281	OPRM1
NM_001008505	OPRM1
NM_001285527	OPRM1
NM_007374	SIX6
NM_012360	OR1F1
NM_012368	OR2C1
NM_002555,NM_183233	SLC22A18
NM_001315501	SLC22A18
NM_001315502	SLC22A18
NM_000531	OTC
NM_002557	OVGP1
NM_000915	OXT
NM_000916	OXTR
NM_002558	P2RX1
NM_002560	P2RX4
NM_001261397	P2RX4
NM_001256796	P2RX4
NM_001261398	P2RX4
NM_001204520	P2RX5
NM_001204519	P2RX5
NM_002561	P2RX5
NM_175080	P2RX5
NM_002563	P2RY1
NM_002564,NM_176071,NM_176072	P2RY2
NM_002565	P2RY4
NM_000918	P4HB
NM_006191	PA2G4
NM_001013356	OR8U8
NM_001013357	OR8U9
NM_030979	PABPC3
NM_015715	PLA2G3
NM_000437	PAFAH2
NM_015720	PODXL2
NM_018413	CHST11
NM_001173982	CHST11
NM_000602	SERPINE1
NM_001143818,NM_002575	SERPINB2
NM_001347096,NM_017481	UBQLN3
NM_020632,NM_130840,NM_130841	ATP6V0A4
NM_022047	DEF6
NM_138766	PAM
NM_001319943	PAM
NM_138821	PAM
NM_001177306	PAM
NM_000919	PAM
NM_138822	PAM
NM_002580,NM_138937,NM_138938	REG3A
NM_015725	RDH8
NM_001317090,NM_033310	KCNK4
NM_001129765,NM_015922	NSDHL
NM_005388	PDCL
NM_016943	TAS2R3
NM_016944	TAS2R4
NM_016945	TAS2R16
NM_023917	TAS2R9
NM_023918	TAS2R8
NM_023919	TAS2R7
NM_023920	TAS2R13
NM_023921	TAS2R10
NM_023922	TAS2R14
NM_001317747	TRAT1
NM_016388	TRAT1
NM_015873	VILL
NM_001037281	PARD6A
NM_016948	PARD6A
NM_001204963	PBX1
NM_001204961	PBX1
NM_002585	PBX1
NM_002586	PBX2
NM_001320886	ATP5C1
NM_005174	ATP5C1
NM_001001973	ATP5C1
NM_001134778	PBX3
NM_006195	PBX3
NM_001330782	PBX3
NM_001077196	PDE11A
NM_001077358	PDE11A
NM_016953	PDE11A
NM_001077197	PDE11A
NM_001114377	FOXP3
NM_014009	FOXP3
NM_001109878,NM_016954	TBX22
NM_001109879,NM_001303475	TBX22
NM_004035	ACOX1
NM_001185039	ACOX1
NM_007292	ACOX1
NM_001142541,NM_015948	SLC35B3
NM_001330388,NM_001330389,NM_016058	TPRKB
NM_001330391,NM_001330392	TPRKB
NM_001330386,NM_001330387	TPRKB
NM_001330390	TPRKB
NM_182480	COQ6
NM_182476	COQ6
NM_001281459	SLC35C2
NM_001281460,NM_015945,NM_173179	SLC35C2
NM_001281458	SLC35C2
NM_001281457	SLC35C2
NM_173073	SLC35C2
NM_001304777	DERL2
NM_016041	DERL2
NM_001304779	DERL2
NM_016044	FAHD2A
NM_016045	PRELID3B
NM_001256403	PRELID3B
NM_016052	RRP15
NM_016063	HDDC2
NM_016066	GLRX2
NM_001243399,NM_001319291	GLRX2
NM_197962	GLRX2
NM_015849	CELA2B
NM_000624	SERPINA5
NM_015871	ZNF593
NM_001303447	TXNDC11
NM_001324022	TXNDC11
NM_001324024,NM_001324025	TXNDC11
NM_015914	TXNDC11
NM_015915	ATL1
NM_001127713,NM_181598	ATL1
NM_001320227	NMD3
NM_015938	NMD3
NM_015957	APIP
NM_001318508	FCF1
NM_015962	FCF1
NM_015982	YBX2
NM_001040455	SIDT2
NM_015997	RRNAD1
NM_001142560	RRNAD1
NM_001290553,NM_001290557,NM_001290629,NM_015999	ADIPOR1
NM_182916	TRNT1
NM_001302946	TRNT1
NM_016006	ABHD5
NM_001349715	MECR
NM_001349716	MECR
NM_001349717	MECR
NM_016011	MECR
NM_001024732,NM_001349711,NM_001349712,NM_001349713,NM_001349714	MECR
NM_016013	NDUFAF1
NM_001252650	RDH11
NM_016026	RDH11
NM_002592,NM_182649	PCNA
NM_016027	LACTB2
NM_001300909	KMT5B
NM_001300907	KMT5B
NM_017635	KMT5B
NM_001300908	KMT5B
NM_016028	KMT5B
NM_001008222,NM_016032	ZDHHC9
NM_016035	COQ4
NM_001305942	COQ4
NM_016038	SBDS
NM_001317980,NM_001317981,NM_001317982,NM_016093	RPL26L1
NM_001042510,NM_001267708,NM_001267709,NM_016096	ZNF706
NM_016120,NM_183353	RLIM
NM_001330727	COPS4
NM_016129	COPS4
NM_001258006	COPS4
NM_016141	DYNC1LI1
NM_001329135	DYNC1LI1
NM_001100607,NM_016186	SERPINA10
NM_001163423,NM_016202,NM_207115	ZNF580
NM_183057	VPS28
NM_016208	VPS28
NM_001171740,NM_001171741,NM_016210	C3orf18
NM_001171743	C3orf18
NM_016245	HSD17B11
NM_016246	HSD17B14
NM_001193611	TUBD1
NM_016261	TUBD1
NM_001193610	TUBD1
NM_001193612	TUBD1
NM_001193609	TUBD1
NM_001193613	TUBD1
NM_016262	TUBE1
NM_002593	PCOLCE
NM_016286	DCXR
NM_001195218	DCXR
NM_016326	CKLF
NM_016951	CKLF
NM_181640	CKLF
NM_181641	CKLF
NM_001040138	CKLF
NM_016338	IPO11
NM_001134779	IPO11
NM_001303534	RAPGEFL1
NM_001303533	RAPGEFL1
NM_016339	RAPGEFL1
NM_016353	ZDHHC2
NM_016355	DDX47
NM_201224	DDX47
NM_001320480,NM_153682	PIGP
NM_016430	PIGP
NM_153681	PIGP
NM_016433	GLTP
NM_016459	MZB1
NM_016474	CCDC174
NM_001033112,NM_016480	PAIP2
NM_016491	MRPL37
NM_001330602	MRPL37
NM_016504	MRPL27
NM_016511	CLEC1A
NM_001297748	CLEC1A
NM_001297749	CLEC1A
NM_001297750,NM_001297751	CLEC1A
NM_016518	PIPOX
NM_001297642	C1RL
NM_001297643	C1RL
NM_001297640	C1RL
NM_016546	C1RL
NM_016561	BFAR
NM_001330500	BFAR
NM_016564	CEND1
NM_002596,NM_212502	CDK18
NM_212503	CDK18
NM_016570	ERGIC2
NM_001278710,NM_016588	NRN1
NM_001278711	NRN1
NM_016591	GCNT4
NM_016593	CYP39A1
NM_001278739	CYP39A1
NM_001278738	CYP39A1
NM_016594	FKBP11
NM_001143781	FKBP11
NM_001143782	FKBP11
NM_001282534	KCNK9
NM_001031700	FAM198B
NM_001128424,NM_016613	FAM198B
NM_016621	PHF21A
NM_001101802	PHF21A
NM_022576	PDC
NM_002597	PDC
NM_015848	KRT76
NM_001322809	ANGPT4
NM_015985	ANGPT4
NM_002599	PDE2A
NM_001243784	PDE2A
NM_001143839	PDE2A
NM_001146209	PDE2A
NM_015989	CSAD
NM_001244705	CSAD
NM_001244706	CSAD
NM_001271593	PPME1
NM_016147	PPME1
NM_001317724,NM_016167	NOL7
NM_016188	ACTL6B
NM_001278683	AMOTL2
NM_016201	AMOTL2
NM_001278685	AMOTL2
NM_001304531,NM_024429	PRKAG2
NM_001304527	PRKAG2
NM_001040633	PRKAG2
NM_016203	PRKAG2
NM_016240	SCARA3
NM_182826	SCARA3
NM_016249	MAGEC2
NM_198128	RNF138
NM_001191324,NM_016271	RNF138
NM_016307	PRRX2
NM_001252669	GULP1
NM_016315	GULP1
NM_001252668	GULP1
NM_001321041,NM_016321	RHCG
NM_016021	UBE2J1
NM_001304513	HSD17B7
NM_001304512	HSD17B7
NM_016371	HSD17B7
NM_016396	CTDSPL2
NM_001195536	CHMP5
NM_016410	CHMP5
NM_016426	GTSE1
NM_001165258,NM_016462	TMEM14C
NM_001143787	PPHLN1
NM_016488	PPHLN1
NM_201515	PPHLN1
NM_201438	PPHLN1
NM_201440	PPHLN1
NM_001143788	PPHLN1
NM_001143789	PPHLN1
NM_201439	PPHLN1
NM_001282572	ZCCHC17
NM_001282571	ZCCHC17
NM_001282573	ZCCHC17
NM_001282574	ZCCHC17
NM_001282567	ZCCHC17
NM_001282568,NM_016505	ZCCHC17
NM_001282569	ZCCHC17
NM_001282566	ZCCHC17
NM_001282570	ZCCHC17
NM_016510	SCLY
NM_016535	ZNF581
NM_016584	IL23A
NM_001286704	UFM1
NM_001286705,NM_001286706	UFM1
NM_001286703	UFM1
NM_016617	UFM1
NM_001256763,NM_016623	FAM49B
NM_001330612	FAM49B
NM_001267039	LARP7
NM_015454,NM_016648	LARP7
NM_015934	NOP58
NM_001184728	PIGT
NM_001184730	PIGT
NM_015937	PIGT
NM_001184729	PIGT
NM_015966	ERGIC3
NM_198398	ERGIC3
NM_015622	CCZ1
NM_002610	PDK1
NM_001278549	PDK1
NM_016047	SF3B6
NM_002611	PDK2
NM_001199900	PDK2
NM_001199898,NM_001199899	PDK2
NM_016055	MRPL48
NM_001318498	MRPL48
NM_001318500	MRPL48
NM_001318499	MRPL48
NM_001282610	TMBIM4
NM_001282606	TMBIM4
NM_016056	TMBIM4
NM_001282609	TMBIM4
NM_005391	PDK3
NM_001142386	PDK3
NM_001005753	CHMP3
NM_001193517	CHMP3
NM_016079	CHMP3
NM_016408	CDK5RAP1
NM_016082	CDK5RAP1
NM_001278169	CDK5RAP1
NM_001278168	CDK5RAP1
NM_001278167	CDK5RAP1
NM_002612	PDK4
NM_001135212	FKBP7
NM_181342	FKBP7
NM_006208	ENPP1
NM_015964,NM_016140	TPPP3
NM_006209	ENPP2
NM_001330600	ENPP2
NM_001040092	ENPP2
NM_001130863	ENPP2
NM_005021	ENPP3
NM_016298	FBXO40
NM_016306	DNAJB11
NM_016310	POLR3K
NM_130791	WWOX
NM_001291997	WWOX
NM_016373	WWOX
NM_016434	RTEL1
NM_001283010	RTEL1
NM_032957	RTEL1
NM_001283009	RTEL1
NM_001349244,NM_016442	ERAP1
NM_001040458,NM_001198541	ERAP1
NM_016520	C9orf78
NM_002615	SERPINF1
NM_001329903	SERPINF1
NM_001329904,NM_001329905	SERPINF1
NM_001313741	ATP8A2
NM_016529	ATP8A2
NM_017420	SIX4
NM_018943	TUBA8
NM_001193414	TUBA8
NM_000285	PEPD
NM_001166056	PEPD
NM_001166057	PEPD
NM_002616	PER1
NM_001282677	PEX1
NM_000466	PEX1
NM_001282678	PEX1
NM_001316313	PEX6
NM_000287	PEX6
NM_002620	PF4V1
NM_001145252,NM_002621	CFP
NM_002622	PFDN1
NM_012394	PFDN2
NM_002624	PFDN5
NM_145897	PFDN5
NM_005603	ATP8B1
NM_014224	PGA5
NM_001166424	PGC
NM_002630	PGC
NM_001281497	PHB
NM_001281496,NM_001281715,NM_002634	PHB
NM_001692	ATP6V1B1
NM_001282754	PHEX
NM_000444	PHEX
NM_005392	PHF2
NM_001693	ATP6V1B2
NM_006214	PHYH
NM_001323082	PHYH
NM_001323084	PHYH
NM_001323083	PHYH
NM_001037537,NM_001323080	PHYH
NM_000295,NM_001002235,NM_001002236,NM_001127700,NM_001127701,NM_001127702,NM_001127703,NM_001127704,NM_001127705,NM_001127706,NM_001127707	SERPINA1
NM_001289032	SERPINA4
NM_001289033,NM_006215	SERPINA4
NM_002639	SERPINB5
NM_001195291	SERPINB6
NM_001271823	SERPINB6
NM_001271822	SERPINB6
NM_001271824,NM_001271825,NM_001297699,NM_001297700,NM_004568	SERPINB6
NM_006216	SERPINE2
NM_001136528	SERPINE2
NM_001136530	SERPINE2
NM_002640,NM_198833	SERPINB8
NM_001348370	SERPINB8
NM_001348367	SERPINB8
NM_001031848	SERPINB8
NM_001348368,NM_001348369	SERPINB8
NM_001276490	SERPINB8
NM_004155	SERPINB9
NM_005024	SERPINB10
NM_001122752,NM_005025	SERPINI1
NM_012397	SERPINB13
NM_001348267,NM_001348268	SERPINB13
NM_001348269,NM_001348270	SERPINB13
NM_001307923	SERPINB13
NM_001012303	SERPINI2
NM_006217	SERPINI2
NM_020473	PIGA
NM_002641	PIGA
NM_002642,NM_153747	PIGC
NM_173074	PIGF
NM_002643	PIGF
NM_004569	PIGH
NM_002644	PIGR
NM_006224	PITPNA
NM_000297	PKD2
NM_004571	PKNOX1
NM_001320694	PKNOX1
NM_001286258	PKNOX1
NM_000930	PLAT
NM_033011	PLAT
NM_001319189	PLAT
NM_001145031	PLAU
NM_001319191	PLAU
NM_002658	PLAU
